index,date,n-unique-addresses,miners-revenue,difficulty,cost-per-transaction,avg-block-size,n-transactions-per-block,market-price,trade-volume,n-transactions-excluding-popular,n-transactions,hash-rate,output-volume
1933,2018-08-28,488605.0,13671393.35,6727225469723.0,57.43,0.88,1555.81,6901.26,379623198.84,227666.0,238039.0,51165065.37,1898012.53
1934,2018-08-29,509197.0,12427793.54,6727225469723.0,52.33,0.91,1708.69,7078.19,511091113.89,227847.0,237508.0,46483294.68,901330.97
1935,2018-08-30,463657.0,13524159.95,6727225469723.0,58.45,0.82,1502.54,7032.13,351264808.8,221552.0,231391.0,51499477.56,854611.5
1936,2018-08-31,511307.0,13715513.66,6727225469723.0,57.85,0.81,1529.52,6986.54,429118456.84,227435.0,237076.0,51833889.75,1543688.53
1937,2018-09-01,437404.0,13547550.91,6727225469723.0,63.5,0.77,1412.79,7018.78,371447313.66,202384.0,213331.0,50496240.99,881906.29
1938,2018-09-02,387889.0,13150417.79,6727225469723.0,70.27,0.65,1299.62,7197.43,348795303.0,178075.0,187145.0,48155355.64,827630.14
1939,2018-09-03,455957.0,13221829.9,6727225469723.0,59.32,0.85,1547.9,7291.84,518267600.92,213726.0,222897.0,48155355.64,924600.64
1940,2018-09-04,474899.0,11701743.23,6727225469723.0,50.38,0.96,1843.37,7265.08,347423826.58,222592.0,232265.0,42135936.19,936828.27
1941,2018-09-05,497298.0,11985554.49,6727225469723.0,48.63,1.01,1867.25,7359.19,386030947.74,235121.0,246477.0,44142409.34,963010.48
1942,2018-09-06,501001.0,12250781.55,6727225469723.0,48.56,0.89,1681.74,6695.32,753090196.18,239577.0,252261.0,50161828.79,1272957.1
1943,2018-09-07,539383.0,12582725.32,6971177230937.86,53.35,0.89,1518.36,6501.19,771294810.43,221423.0,230790.0,52673943.17,1086048.21
1944,2018-09-08,414919.0,12048687.15,7019199231177.0,58.94,0.71,1362.85,6399.85,353565281.12,196232.0,204428.0,52338942.95,718862.42
1945,2018-09-09,387389.0,13080457.36,7019199231177.0,67.79,0.62,1158.97,6184.06,327633539.54,179430.0,188912.0,56874984.68,720066.62
1946,2018-09-10,451965.0,10889256.61,7019199231177.0,48.57,0.9,1650.86,6240.98,277073175.06,213138.0,222866.0,47105048.66,861391.08
1947,2018-09-11,474061.0,11243962.71,7019199231177.0,47.33,0.94,1684.9,6306.59,289718059.61,227959.0,237571.0,49198606.38,922450.72
1948,2018-09-12,461586.0,13463775.47,7019199231177.0,57.18,0.71,1388.54,6283.54,343623616.34,223259.0,233275.0,58619616.11,876514.22
1949,2018-09-13,466217.0,12034014.1,7019199231177.0,51.38,0.82,1582.49,6326.04,310389619.76,224763.0,234209.0,51641090.38,1120970.32
1950,2018-09-14,471373.0,11020990.74,7019199231177.0,48.71,1.06,1691.29,6479.6,380730086.29,213969.0,223250.0,46058269.8,760332.51
1951,2018-09-15,427958.0,11500218.9,7019199231177.0,54.49,0.79,1507.65,6487.12,278515934.2,203891.0,211071.0,48849680.09,720910.99
1952,2018-09-16,370212.0,11508923.52,7019199231177.0,63.9,0.63,1291.24,6522.39,162919518.62,173407.0,179483.0,48500753.8,688822.07
1953,2018-09-17,481968.0,10885340.84,7019199231177.0,45.33,0.91,1778.9,6497.37,165027415.34,230538.0,240152.0,47105048.66,1079845.96
1954,2018-09-18,479309.0,11443545.95,7019199231177.0,45.88,0.94,1720.13,6253.99,366988698.61,233130.0,244259.0,49547532.66,1028529.03
1955,2018-09-19,480228.0,13390617.49,7019199231177.0,49.9,0.8,1609.21,6342.39,286102549.1,241348.0,251037.0,54432500.67,936652.79
1956,2018-09-20,493141.0,12451118.65,7031329605788.73,49.08,0.82,1647.23,6389.3,487450111.56,243869.0,253674.0,53827510.75,908828.51
1957,2018-09-21,563131.0,12165754.71,7152633351906.0,44.55,1.01,1896.19,6496.02,320457306.31,260230.0,273051.0,51200543.88,1183944.94
1958,2018-09-22,445042.0,13446563.41,7152633351906.0,59.21,0.73,1455.08,6756.12,562369970.23,217038.0,225537.0,55111696.54,749155.22
1959,2018-09-23,401264.0,12664817.26,7152633351906.0,63.22,0.66,1335.46,6718.7,323392799.59,192955.0,200319.0,53333899.87,526553.13
1960,2018-09-24,469029.0,12554837.95,7152633351906.0,51.59,0.81,1605.88,6705.66,214168587.8,229298.0,237670.0,52622781.21,788427.16
1961,2018-09-25,490589.0,14010771.05,7152633351906.0,54.4,0.77,1491.79,6583.45,331869673.63,241825.0,252113.0,60089527.19,1366731.27
1962,2018-09-26,474080.0,11668565.42,7152633351906.0,47.18,0.9,1754.87,6432.71,409764591.91,234419.0,243927.0,49422747.22,1069898.09
1963,2018-09-27,481908.0,11811663.08,7152633351906.0,47.5,0.88,1739.06,6459.35,276943856.13,239058.0,248686.0,50844984.55,906900.74
1964,2018-09-28,527058.0,13204326.57,7152633351906.0,51.22,0.86,1650.9,6686.08,346892752.01,243981.0,254239.0,54756137.2,1078383.89
1965,2018-09-29,429819.0,12553831.98,7152633351906.0,57.5,0.69,1436.44,6628.66,462368258.11,209509.0,218339.0,54045018.54,753691.17
1966,2018-09-30,413889.0,13520452.4,7152633351906.0,64.94,0.63,1277.36,6592.64,268013890.24,199323.0,208210.0,57956171.2,641266.01
1967,2018-10-01,484983.0,13302756.84,7152633351906.0,54.72,0.86,1536.84,6611.02,218012664.3,233397.0,242820.0,56178374.53,823577.91
1968,2018-10-02,484847.0,11376483.89,7152633351906.0,46.48,1.02,1786.66,6586.58,270638422.65,235053.0,244772.0,48711628.55,1253120.11
1969,2018-10-03,552113.0,12003041.51,7152633351906.0,49.32,0.84,1671.06,6521.31,280887690.29,232129.0,242303.0,51556103.21,791168.03
1970,2018-10-04,506880.0,12562461.63,7364268059355.9,50.94,0.8,1621.05,6483.73,303440379.44,232942.0,243157.0,54911962.63,843966.49
1971,2018-10-05,533087.0,10781240.58,7454968648263.0,44.06,0.96,1882.45,6568.14,244732311.83,236560.0,244719.0,48176505.21,739244.43
1972,2018-10-06,441965.0,10527206.71,7454968648263.0,48.47,0.92,1718.74,6620.63,240826210.73,207493.0,214843.0,46323562.7,614605.81
1973,2018-10-07,444618.0,12012909.06,7454968648263.0,53.64,0.83,1547.4,6573.62,161983068.4,213562.0,219731.0,52623567.23,500647.36
1974,2018-10-08,477298.0,11390596.33,7454968648263.0,45.25,0.97,1837.34,6588.93,141209994.4,238270.0,248041.0,50029447.71,829927.22
1975,2018-10-09,463257.0,10819341.66,7454968648263.0,45.87,0.97,1814.32,6641.33,269263759.05,226248.0,235862.0,48176505.21,750224.68
1976,2018-10-10,482435.0,11849538.47,7454968648263.0,48.38,0.9,1701.01,6626.85,193623568.37,234713.0,244945.0,53364744.23,1041130.22
1977,2018-10-11,499968.0,12798532.01,7454968648263.0,47.75,0.92,1650.74,6581.07,279347797.07,249952.0,262467.0,58923571.75,1061283.41
1978,2018-10-12,498115.0,10340801.32,7454968648263.0,42.52,1.13,1842.23,6207.79,658363071.31,232989.0,243174.0,48917682.21,1118361.91
1979,2018-10-13,400481.0,11153382.17,7454968648263.0,53.81,0.86,1454.59,6247.0,215730649.56,198020.0,205097.0,52252978.72,685161.78
1980,2018-10-14,378043.0,8943885.15,7454968648263.0,46.76,0.96,1677.71,6265.9,154622486.44,184474.0,191259.0,42247089.18,662564.61
1981,2018-10-15,502796.0,13207214.21,7454968648263.0,48.95,0.94,1647.81,6265.16,226762328.77,250482.0,266945.0,60035337.26,1284006.59
1982,2018-10-16,490756.0,10986126.95,7454968648263.0,42.59,1.07,1910.87,6599.17,1178100920.25,247689.0,257967.0,50029447.71,827843.66
1983,2018-10-17,490531.0,11388324.94,7454968648263.0,43.19,1.05,1886.68,6616.45,372554832.07,250732.0,260362.0,51141213.22,893760.37
1984,2018-10-18,479720.0,11365265.47,7427362643331.48,44.4,1.0,1836.59,6595.51,218870548.34,243595.0,253450.0,50951835.55,985320.37
1985,2018-10-19,504471.0,11605843.64,7182852313938.0,45.36,1.02,1787.51,6509.61,296802022.57,245026.0,253826.0,50702736.58,961462.47
1986,2018-10-20,428970.0,11688690.96,7182852313938.0,50.47,0.89,1593.15,6463.58,202030698.07,220597.0,227821.0,51059798.11,674789.57
1987,2018-10-21,403199.0,11177638.22,7182852313938.0,52.85,0.82,1532.64,6504.92,166168766.84,205077.0,211505.0,49274490.48,538622.63
1988,2018-10-22,489860.0,12520199.91,7182852313938.0,49.04,0.92,1647.25,6504.78,134160567.12,246563.0,255324.0,55344536.41,877222.89
1989,2018-10-23,487826.0,12421483.07,7182852313938.0,49.01,0.93,1645.86,6493.89,193837811.02,245121.0,253463.0,54987474.89,1017938.45
1990,2018-10-24,478551.0,9185666.64,7182852313938.0,36.15,1.14,2248.59,6476.85,218757551.81,245244.0,254091.0,40347952.35,1003518.33
1991,2018-10-25,474715.0,11078368.71,7182852313938.0,43.51,1.04,1858.39,6489.77,230782191.79,245106.0,254599.0,48917428.96,1010728.03
1992,2018-10-26,503384.0,11721332.38,7182852313938.0,46.09,1.06,1769.24,6466.29,196736097.3,245059.0,253002.0,51059798.11,826397.82
1993,2018-10-27,418914.0,11140721.61,7182852313938.0,46.6,0.91,1718.74,6472.17,207220114.11,227387.0,233749.0,48560367.43,577406.71
1994,2018-10-28,403764.0,11312884.79,7182852313938.0,51.45,0.83,1570.43,6457.21,141089199.06,213104.0,219860.0,49988613.53,523974.14
1995,2018-10-29,495174.0,11701707.4,7182852313938.0,43.38,0.98,1847.63,6449.37,126801321.54,259397.0,269754.0,52130982.68,810038.6
1996,2018-10-30,505404.0,12343537.16,7182852313938.0,43.29,0.94,1839.79,6307.51,347702119.5,272587.0,283327.0,54987474.89,850773.87
1997,2018-10-31,510367.0,12904937.91,7182852313938.0,44.76,0.92,1768.61,6301.61,237445610.04,277689.0,288283.0,58201028.61,932172.36
1998,2018-11-01,505058.0,12416572.25,7183013626017.38,43.17,0.98,1830.79,6338.78,232850455.99,271685.0,281941.0,54988709.79,926913.5
1999,2018-11-02,565269.0,11791348.73,7184404942702.0,39.34,1.12,2046.88,6373.08,198797396.36,283181.0,292704.0,51070835.08,1267746.68
2000,2018-11-03,453208.0,12840788.91,7184404942702.0,51.45,0.89,1550.09,6390.42,191863094.39,243433.0,249564.0,57499331.8,597667.01
2001,2018-11-04,418053.0,9959012.67,7184404942702.0,43.43,1.04,1849.12,6361.3,174563105.05,223269.0,229291.0,44285199.65,608365.3
2002,2018-11-05,531376.0,11736833.13,7184404942702.0,39.55,1.04,2050.62,6454.0,185104915.1,284229.0,293239.0,51070835.08,871818.01
2003,2018-11-06,519342.0,10388473.32,7184404942702.0,36.39,1.07,2230.09,6437.76,161192819.42,276162.0,285451.0,45713754.47,888083.51
2004,2018-11-07,522948.0,10876602.45,7184404942702.0,36.4,1.14,2259.49,6477.84,225775396.44,284591.0,293734.0,46428031.89,878451.61
2005,2018-11-08,498004.0,9902899.04,7184404942702.0,35.67,1.17,2294.19,6536.83,264201215.26,268586.0,277597.0,43213783.53,789766.37
2006,2018-11-09,541364.0,10262802.93,7184404942702.0,36.15,1.14,2235.4,6444.97,268942797.63,275144.0,283896.0,45356615.77,857089.24
2007,2018-11-10,448643.0,10836466.36,7184404942702.0,42.44,0.96,1927.47,6377.4,217084527.68,246343.0,252499.0,46785170.59,588546.69
2008,2018-11-11,422963.0,11660743.77,7184404942702.0,47.21,0.87,1691.72,6388.46,115043643.22,241217.0,246991.0,52142251.2,544579.33
2009,2018-11-12,510342.0,11404614.57,7184404942702.0,37.42,1.07,2142.9,6408.53,149652633.41,291654.0,300006.0,49999418.96,864084.76
2010,2018-11-13,491741.0,9557212.46,7184404942702.0,34.24,1.11,2326.33,6384.75,192257208.91,270789.0,279160.0,42856644.82,889566.39
2011,2018-11-14,524970.0,10486098.12,7184404942702.0,35.22,1.09,2168.56,6358.25,238882631.62,283021.0,292755.0,48213725.42,1156024.04
2012,2018-11-15,523899.0,8932985.48,7184404942702.0,30.64,1.19,2295.47,5756.77,1068777739.77,277284.0,291525.0,45356615.77,1892836.66
2013,2018-11-16,533315.0,8908268.52,7175974755379.84,31.46,1.16,2247.02,5658.73,824845117.97,273280.0,283124.0,44946674.63,1145277.43
2014,2018-11-17,428640.0,10338423.73,6653303141406.0,38.19,0.91,1811.37,5592.58,377515424.41,255955.0,262649.0,47956936.5,682834.85
2015,2018-11-18,393876.0,8599720.96,6653303141406.0,35.86,0.95,1949.62,5572.44,187745032.47,233918.0,239803.0,40680711.65,580343.13
2016,2018-11-19,470247.0,8462806.98,6653303141406.0,31.58,1.1,2126.75,5616.29,215735178.0,257622.0,267971.0,41672924.13,1073888.55
2017,2018-11-20,543711.0,7923554.72,6653303141406.0,26.98,1.2,2185.23,4848.78,1050101739.23,273820.0,288450.0,43657349.09,2115839.93
2018,2018-11-21,472552.0,6049615.52,6653303141406.0,23.73,1.21,2428.02,4491.98,1455657697.62,242752.0,254942.0,34727436.77,1309378.22
2019,2018-11-22,467175.0,6996199.9,6653303141406.0,26.29,1.22,2181.28,4616.44,714495051.54,256553.0,266116.0,40349974.16,1017073.34
2020,2018-11-23,479022.0,6900149.06,6653303141406.0,24.94,1.13,2202.09,4312.31,377515098.59,265806.0,275261.0,41342186.64,1157067.14
2021,2018-11-24,406861.0,7770115.72,6653303141406.0,30.96,0.98,1748.37,4352.98,489895164.59,242809.0,250017.0,47295461.51,905769.29
2022,2018-11-25,410530.0,6188075.91,6653303141406.0,25.54,1.01,1883.91,3862.01,606098172.25,229446.0,239256.0,42003661.62,1067554.8
2023,2018-11-26,469613.0,5473562.85,6653303141406.0,21.29,1.19,2315.87,4010.72,929763666.54,246424.0,257062.0,36711861.73,1292170.83
2024,2018-11-27,462322.0,6208586.8,6653303141406.0,23.12,1.07,2049.87,3793.35,784661844.53,258224.0,268533.0,43326611.59,1256470.05
2025,2018-11-28,454764.0,6083835.51,6653303141406.0,23.91,1.11,2156.41,3828.45,629563909.0,243290.0,254456.0,39027024.18,1359972.84
2026,2018-11-29,461335.0,5723625.77,6653303141406.0,23.25,1.2,2345.01,4256.55,785160275.98,234906.0,246226.0,34727436.77,1172440.72
2027,2018-11-30,460123.0,5401820.89,6653303141406.0,21.18,1.21,2476.8,4278.77,564041239.04,239622.0,250157.0,33404486.8,1854914.42
2028,2018-12-01,420225.0,6537919.27,6653303141406.0,27.01,1.07,1950.38,4013.52,587915219.49,234023.0,241847.0,41011449.14,1246164.57
2029,2018-12-02,364379.0,5968275.43,6653303141406.0,26.8,1.01,1953.27,4188.09,338385023.97,215902.0,222673.0,37704074.21,976830.0
2030,2018-12-03,426800.0,5738092.55,6194015746026.25,23.84,1.1,2110.98,4140.6,314509624.5,231011.0,240652.0,35101305.98,1487029.07
2031,2018-12-04,492965.0,7036398.75,5646403851535.0,25.46,1.08,1957.89,3894.21,439270976.92,260203.0,270189.0,38734427.59,2223959.73
2032,2018-12-05,438438.0,6291958.87,5646403851535.0,24.53,1.04,1973.08,3956.94,387631022.5,246517.0,256501.0,36488953.53,1713030.63
2033,2018-12-06,480400.0,6343227.26,5646403851535.0,22.68,1.09,2071.51,3744.98,412960592.39,268991.0,279654.0,37892374.82,1633213.93
2034,2018-12-07,495221.0,4960658.03,5646403851535.0,19.26,1.22,2227.11,3484.94,549968243.78,241087.0,253890.0,31998005.4,1442344.0
2035,2018-12-08,382550.0,5447972.13,5646403851535.0,23.57,0.97,1819.72,3425.69,803255174.58,223810.0,231104.0,35646900.75,924413.92
2036,2018-12-09,364579.0,5614631.98,5646403851535.0,23.53,0.95,1863.82,3453.66,501085554.57,230891.0,238569.0,35927585.01,749837.22
2037,2018-12-10,443067.0,5539420.92,5646403851535.0,21.27,1.14,2083.49,3588.44,324458240.2,248767.0,258353.0,34804847.98,1070517.49
2038,2018-12-11,432511.0,5337996.9,5646403851535.0,21.23,1.08,2011.9,3472.98,365665861.89,242054.0,251487.0,35085532.24,1231285.19
2039,2018-12-12,439270.0,5160390.74,5646403851535.0,19.74,1.13,2178.53,3407.28,306997665.71,251110.0,261423.0,33682110.95,1100815.11
2040,2018-12-13,439018.0,5827864.08,5646403851535.0,20.83,1.08,2049.02,3487.73,300332650.45,258867.0,268422.0,36769637.78,1157180.23
2041,2018-12-14,464524.0,5982323.52,5646403851535.0,21.69,1.06,1889.05,3308.11,356414348.91,265739.0,275801.0,40979901.65,1159444.37
2042,2018-12-15,397644.0,6057975.85,5646403851535.0,22.95,0.94,1764.29,3242.42,406362868.61,254952.0,262879.0,41821954.43,813096.49
2043,2018-12-16,364388.0,4666604.26,5646403851535.0,20.61,1.02,1969.16,3231.91,215891781.91,218449.0,226453.0,32278689.66,846835.71
2044,2018-12-17,466784.0,6740883.11,5646403851535.0,22.56,0.99,1867.64,3246.64,240419048.96,288143.0,298823.0,44909481.26,1200556.18
2045,2018-12-18,461773.0,5692744.16,5621092245587.73,21.38,1.08,2080.04,3556.54,501899316.02,255238.0,266245.0,35766529.43,1371198.62
2046,2018-12-19,495568.0,7089582.7,5106422924660.0,23.45,1.08,2029.48,3714.09,534591295.38,289544.0,302392.0,37822407.4,1528751.69
2047,2018-12-20,475406.0,6721946.32,5106422924660.0,23.4,1.14,2127.95,3734.55,634009810.62,275032.0,287273.0,34268624.16,1323364.22
2048,2018-12-21,492726.0,7076086.73,5106422924660.0,25.22,1.05,2004.2,4135.19,938950259.69,268570.0,280588.0,35537832.46,1281402.43
2049,2018-12-22,386813.0,8594155.3,5106422924660.0,34.1,0.81,1435.52,3899.83,517173186.57,243238.0,251216.0,44422290.57,807079.97
2050,2018-12-23,371648.0,8916949.3,5106422924660.0,35.51,0.74,1424.65,4031.85,308837573.12,242327.0,250739.0,44676132.24,781016.26
2051,2018-12-24,419725.0,8231393.77,5106422924660.0,29.43,0.93,1791.43,3995.17,363146370.63,260286.0,272297.0,38583932.39,1102833.45
2052,2018-12-25,353052.0,7569827.67,5106422924660.0,28.56,0.82,1666.99,4075.15,527571934.61,254912.0,265052.0,40360824.01,1073554.21
2053,2018-12-26,397075.0,7478293.74,5106422924660.0,26.58,0.89,1791.75,3821.52,434097462.78,271150.0,281305.0,39853140.69,1118880.29
2054,2018-12-27,434318.0,8145258.25,5106422924660.0,27.15,0.89,1724.25,3848.21,332210350.91,289455.0,300020.0,44168448.91,1258835.33
2055,2018-12-28,485694.0,7898836.22,5106422924660.0,25.51,0.93,1845.91,3638.9,337691484.73,297358.0,308267.0,42391557.29,1263611.82
2056,2018-12-29,423956.0,6745781.22,5106422924660.0,25.46,0.97,1920.14,3923.19,411735063.47,256030.0,264980.0,35030149.14,1132732.36
2057,2018-12-30,391259.0,8578278.96,5106422924660.0,31.84,0.76,1520.68,3770.36,273159528.01,260107.0,267639.0,44676132.24,700163.05
2058,2018-12-31,391031.0,7453243.52,5248509606855.48,28.55,0.89,1675.38,3865.26,269191858.22,251058.0,259684.0,40440248.3,851324.49
2059,2019-01-01,310120.0,7012103.65,5618595848853.0,29.84,0.8,1575.34,3737.91,269488845.29,227739.0,234725.0,41615985.27,549766.65
2060,2019-01-02,415822.0,7474829.06,5618595848853.0,26.91,0.95,1799.31,3855.88,241928399.19,261327.0,271696.0,42174589.1,985716.74
2061,2019-01-03,450626.0,7679486.8,5618595848853.0,25.64,0.97,1877.52,3931.31,316777254.43,280535.0,291016.0,43291796.76,940397.96
2062,2019-01-04,454702.0,7115351.22,5618595848853.0,25.25,0.96,1891.09,3822.87,176624966.09,271427.0,281772.0,41615985.27,972455.82
2063,2019-01-05,385489.0,8052390.56,5618595848853.0,30.08,0.81,1626.94,3856.62,293647134.82,256504.0,265192.0,45526212.08,762435.1
2064,2019-01-06,389294.0,7171471.58,5618595848853.0,27.28,0.83,1833.49,3831.94,153177701.32,250546.0,258522.0,39381569.96,691139.04
2065,2019-01-07,448076.0,7286414.82,5618595848853.0,25.17,0.98,2019.73,4071.77,262637389.98,274098.0,284782.0,39381569.96,984689.4
2066,2019-01-08,465085.0,8944897.01,5618595848853.0,27.54,0.87,1884.76,4032.25,314915700.81,307496.0,318524.0,47202023.57,907272.32
2067,2019-01-09,463346.0,8518054.36,5618595848853.0,26.39,0.88,1945.46,4020.97,298841666.97,308372.0,319056.0,45805513.99,945619.49
2068,2019-01-10,489566.0,7609635.02,5618595848853.0,23.08,0.97,2098.32,4016.92,371858817.19,314279.0,327338.0,43571098.68,1165194.94
2069,2019-01-11,486650.0,6809814.94,5618595848853.0,22.08,0.98,2083.59,3646.25,465176834.07,297061.0,308372.0,41336683.36,1202241.87
2070,2019-01-12,396628.0,6407919.17,5618595848853.0,22.48,0.9,2039.87,3656.9,307270949.36,273350.0,281502.0,38543664.21,801972.74
2071,2019-01-13,372207.0,6266417.92,5618595848853.0,22.55,0.85,2021.88,3637.31,193636744.49,269419.0,276997.0,38264362.3,746729.86
2072,2019-01-14,455377.0,6736884.25,5862614531725.31,20.62,0.96,2192.52,3531.96,170721560.27,315866.0,326685.0,43423390.22,943758.9
2073,2019-01-15,466212.0,6183026.06,5883988430955.0,20.13,1.07,2289.99,3682.48,274892455.25,290582.0,302279.0,38609293.98,1387794.75
2074,2019-01-16,493982.0,6073704.51,5883988430955.0,19.87,1.11,2298.51,3600.16,273280909.28,294849.0,305702.0,38901788.64,999523.6
2075,2019-01-17,462879.0,5891153.31,5883988430955.0,19.54,1.1,2336.18,3621.43,237255849.81,285474.0,296695.0,37146820.73,865081.66
2076,2019-01-18,484530.0,6307175.12,5883988430955.0,20.61,1.04,2217.14,3658.41,242822024.9,295569.0,305965.0,40364261.89,890215.48
2077,2019-01-19,400053.0,6354782.86,5883988430955.0,22.14,0.96,2121.71,3625.73,193239371.58,273684.0,282188.0,38901788.64,635759.82
2078,2019-01-20,379374.0,7150096.95,5883988430955.0,24.31,0.81,1873.36,3703.98,205575557.01,283169.0,294118.0,45921660.27,673875.57
2079,2019-01-21,449404.0,6879083.72,5883988430955.0,21.16,0.94,2101.35,3548.98,214411839.64,302159.0,315202.0,43874197.71,1554582.03
2080,2019-01-22,450118.0,5844342.94,5883988430955.0,19.74,1.06,2277.23,3540.02,200754428.0,282790.0,296040.0,38024304.68,1169130.35
2081,2019-01-23,482794.0,6683461.53,5883988430955.0,22.44,1.03,2010.23,3587.35,209940367.51,280641.0,293494.0,42704219.1,1177961.57
2082,2019-01-24,470446.0,7364947.57,5883988430955.0,23.83,0.91,1902.14,3566.4,204197869.73,296838.0,308146.0,47384133.53,1481541.93
2083,2019-01-25,492261.0,6309969.92,5883988430955.0,20.85,1.02,2181.78,3586.25,151516265.22,289980.0,301085.0,40364261.89,1829467.28
2084,2019-01-26,444594.0,6857448.83,5883988430955.0,23.61,0.98,1921.9,3577.79,184223340.89,278678.0,288285.0,43874197.71,956749.61
2085,2019-01-27,383276.0,6393436.2,5883988430955.0,22.79,0.88,2019.35,3576.3,157218439.56,267466.0,276651.0,40071767.24,735257.96
2086,2019-01-28,481279.0,6318406.83,5836655168808.54,20.51,1.02,2124.57,3554.5,162815294.3,294258.0,308062.0,42070546.82,1640413.97
